transaction_id,user_id,timestamp,amount,latitude,longitude,device_id,ip_address,merchant_category,transaction_type,payment_channel,receiver_user_id,receiver_risk_category,device_os,app_version,network_type,failed_attempts_last_10_min,session_id,battery_level,is_international_ip,home_latitude,home_longitude,registered_device_id,avg_transaction_amount,max_transaction_amount,risk_category,account_creation_date,kyc_status,daily_transaction_limit,usual_login_time_start,usual_login_time_end,avg_transactions_per_day,registered_city,sim_registered,account_status,last_device_change_date,linked_bank_count,hour,is_night,high_amount,small_transaction
TXN_2689,USER_165,2026-02-13 13:32:24,5482,23.403308,71.134401,84LQUIJJ3X,145.243.10.126,Electronics,Merchant,Collect,USER_176,Medium,iOS,1.8,MobileData,0,FH1TAZGGJFE8,44,Yes,23.970376,89.812297,87F49C3FOT,2162,9381,High,2022-07-04,Min,30009,10:00,20:00,9,Chennai,No,Dormant,2024-11-03,1,13,False,False,False
TXN_2690,USER_94,2026-02-17 02:07:24,44399,10.92661,73.982268,EAGV1UG9Z4,14.23.131.204,Travel,Merchant,Intent,USER_476,High,iOS,4.2,MobileData,2,A00QBQ286Y1H,66,Yes,12.496879,74.421573,46RJTUX1VD,2499,5524,High,2024-03-04,Full,117302,10:00,23:00,3,Mumbai,No,Dormant,2024-08-10,1,2,True,True,False
TXN_2691,USER_293,2026-02-15 22:44:24,74848,9.428943,89.473013,OT32M8P438,226.13.112.34,Electronics,P2P,Intent,USER_82,Low,iOS,1.4,WiFi,1,P54ZKGQGBL2S,66,Yes,30.921662,85.339807,2YGVACVCOO,1383,25308,High,2025-04-24,Pending,101348,9:00,21:00,7,Kolkata,No,Active,2025-09-16,5,22,False,True,False
TXN_2692,USER_11,2026-02-19 00:09:24,97378,15.649314,75.230301,DTQ4DQU4DQ,150.79.174.218,Shopping,Merchant,Collect,USER_310,Medium,iOS,3.3,MobileData,1,6BFEI1P0OXSL,33,No,29.488142,79.519282,YPD7ID4M4R,2142,39377,Medium,2021-06-24,Full,86155,8:00,19:00,9,Hyderabad,Yes,Active,2021-11-29,5,0,True,True,False
TXN_2693,USER_343,2026-02-16 12:57:24,10881,31.893251,87.821606,3ZRM5UIE0B,119.245.169.26,Shopping,P2P,UPI,USER_120,High,iOS,4.0,MobileData,3,OFHFCHI0QEVC,38,Yes,8.850284,95.715096,C5AVEF257U,4119,45067,Low,2025-04-04,Full,177672,7:00,22:00,2,Delhi,No,Dormant,2026-05-06,4,12,False,True,False
TXN_2694,USER_298,2026-02-19 03:36:24,81608,20.948551,75.985434,CH9RVMMXBJ,49.198.54.15,Shopping,P2P,Intent,USER_241,Medium,iOS,1.1,MobileData,1,8G3UGXADX2N7,82,No,17.952968,69.815687,Z0L8ALR0ZC,4367,14888,Medium,2024-06-19,Min,17162,10:00,23:00,8,Hyderabad,No,Dormant,2025-11-29,2,3,True,True,False
TXN_2695,USER_340,2026-02-17 05:10:24,73010,31.403494,78.168841,GXC4RXPX01,87.188.116.187,Travel,Merchant,Intent,USER_158,Low,iOS,2.2,WiFi,4,NY8CVT1DX0ZI,30,Yes,24.086446,76.454176,DKHYH2QXCE,3650,48540,High,2024-03-31,Min,15731,6:00,21:00,16,Hyderabad,No,Active,2025-03-16,1,5,True,True,False
TXN_2696,USER_468,2026-02-18 14:11:24,34933,15.762121,82.413815,IRN9N9O7OT,245.161.55.214,Utilities,Merchant,QR,USER_465,High,iOS,4.9,WiFi,1,6JK766GJ23NW,99,Yes,9.224791,90.949144,QQTI3W0G6C,1060,37108,Medium,2025-07-15,Pending,159957,10:00,23:00,5,Bangalore,Yes,Dormant,2026-08-17,5,14,False,True,False
TXN_2697,USER_459,2026-02-13 12:05:24,91441,16.868043,94.661791,RQSFRF68U2,189.62.250.155,Electronics,P2P,QR,USER_103,Medium,Android,4.5,MobileData,1,AMA45CKK0FUN,17,Yes,11.710102,84.028641,YGPU03SESQ,4839,14499,Medium,2024-06-15,Min,119185,9:00,21:00,17,Mumbai,No,Dormant,2026-05-16,4,12,False,True,False
TXN_2698,USER_444,2026-02-15 09:13:24,72469,32.193468,96.258691,WLD2VQR0PY,77.35.59.132,Utilities,Merchant,Intent,USER_188,High,iOS,4.3,WiFi,4,7W1AP4JL8QNY,22,Yes,22.344005,69.419041,ZNP6F0YBBU,4341,35321,High,2021-03-21,Min,158634,10:00,18:00,11,Chennai,Yes,Active,2023-06-24,3,9,False,True,False
TXN_2699,USER_371,2026-02-18 16:36:24,78826,12.78115,83.547469,ZN2NX384WX,5.98.251.53,Travel,Merchant,Intent,USER_362,High,Android,1.8,VPN,2,WPMOJFLI7TKZ,49,Yes,22.552293,89.205886,I91QK883A3,3235,30326,High,2024-01-17,Pending,78961,9:00,22:00,7,Bangalore,No,Active,2026-03-27,3,16,False,True,False
TXN_2700,USER_55,2026-02-16 08:40:24,54135,26.366793,90.064284,7F7664NHVG,140.60.159.167,Utilities,P2P,QR,USER_115,Medium,Android,3.8,WiFi,0,P7VY2ZW3NHDL,33,Yes,19.064972,84.289738,ASLC2XP6PZ,2517,15066,High,2022-06-26,Full,80550,9:00,22:00,17,Mumbai,No,Dormant,2023-11-01,2,8,False,True,False
TXN_2701,USER_9,2026-02-15 21:16:24,75943,21.198416,91.008082,RIOFNH1YS9,217.87.201.118,Electronics,P2P,Collect,USER_64,Low,iOS,4.0,VPN,2,6Y7PYW4YRBPN,91,No,29.372768,68.175682,GF8Z0XJSDF,1290,15664,High,2023-03-19,Full,80129,6:00,20:00,6,Chennai,No,Dormant,2025-04-25,3,21,False,True,False
TXN_2702,USER_212,2026-02-15 23:57:24,17686,30.039402,91.405463,1JLNFNUY6T,122.174.105.2,Utilities,P2P,UPI,USER_226,Medium,Android,4.9,WiFi,2,S48V6VLIFSQ0,23,Yes,31.850299,68.745303,MJI5E7P08H,3990,14495,Low,2023-08-20,Full,60606,7:00,19:00,6,Chennai,Yes,Active,2025-07-31,2,23,False,True,False
TXN_2703,USER_115,2026-02-17 02:59:24,91808,24.476088,84.255603,D3UMOGP098,142.194.36.55,Food,P2P,QR,USER_235,Medium,Android,1.2,WiFi,0,UK33S6DFTTQB,32,No,16.982014,94.370853,L3BSRTTBJS,3270,25983,Medium,2022-07-31,Full,117095,7:00,19:00,16,Bangalore,Yes,Dormant,2022-11-07,2,2,True,True,False
TXN_2704,USER_456,2026-02-15 15:56:24,17451,16.469262,89.435191,HSX0ZHT9AA,64.174.52.135,Utilities,P2P,QR,USER_436,Low,Android,2.9,MobileData,5,CZMM2E02WY7K,45,No,27.911811,86.020855,D3Q9BFU4BM,3933,30412,Medium,2020-12-31,Min,171784,8:00,21:00,20,Chennai,Yes,Dormant,2022-09-20,5,15,False,True,False
TXN_2705,USER_460,2026-02-16 18:27:24,4623,27.445614,74.27279,J9O0SFNOLG,47.227.126.205,Electronics,Merchant,QR,USER_158,Medium,Android,2.3,MobileData,2,1A9OA0BSC8FW,90,No,17.552579,89.926498,AXTB9T4QQS,4483,45230,High,2025-08-08,Pending,117180,7:00,22:00,1,Hyderabad,Yes,Dormant,2028-04-10,1,18,False,False,False
TXN_2706,USER_486,2026-02-19 05:52:24,86438,25.721439,83.572072,EPHF5WF7O8,154.23.123.21,Travel,P2P,Intent,USER_373,Low,Android,1.6,VPN,0,JZPOTKM6W8NG,75,Yes,33.701895,91.761993,105BZ5O63P,4241,22246,High,2021-09-14,Full,53902,9:00,21:00,2,Chennai,Yes,Active,2023-06-19,1,5,True,True,False
TXN_2707,USER_10,2026-02-15 11:57:24,36154,33.043396,73.764012,E8N3F6TZO1,202.211.44.21,Utilities,Merchant,QR,USER_72,Medium,iOS,2.4,VPN,4,2XZUB1XEB80I,74,No,20.819685,69.255391,0C83QXF8UJ,2579,27435,High,2021-09-04,Pending,166380,8:00,22:00,7,Mumbai,No,Dormant,2022-01-17,3,11,False,True,False
TXN_2708,USER_145,2026-02-15 18:23:24,59214,31.232101,82.264099,D7W7ER52RE,92.47.65.92,Electronics,P2P,Intent,USER_202,Medium,iOS,4.6,WiFi,5,0KBNW3MX9UZU,29,No,30.486939,82.123832,N05Z35YC00,3074,5024,Medium,2022-12-12,Full,164706,10:00,18:00,6,Chennai,No,Dormant,2025-03-24,3,18,False,True,False
TXN_2709,USER_206,2026-02-15 22:22:24,5053,13.295952,84.733725,HN4GHK4TWC,50.175.112.67,Food,Merchant,UPI,USER_122,Low,Android,3.3,VPN,5,AMU5BKFDO4QZ,77,No,25.794994,82.709931,0TEW2WQ4CA,1499,8386,Medium,2024-10-13,Min,24780,7:00,21:00,2,Chennai,No,Dormant,2026-01-31,5,22,False,False,False
TXN_2710,USER_270,2026-02-13 09:09:24,63885,8.650532,88.638394,GJGG6V5BOF,200.86.176.47,Electronics,Merchant,Collect,USER_358,Low,Android,5.4,WiFi,5,3AMISUTGMLZ7,31,No,11.056253,94.828604,1C07UDIYB6,3660,37111,High,2024-04-14,Pending,130996,10:00,22:00,16,Bangalore,No,Active,2026-07-09,1,9,False,True,False
TXN_2711,USER_458,2026-02-17 13:10:24,90977,9.959195,95.331109,O90GB4CBDH,79.145.161.89,Shopping,Merchant,Collect,USER_51,High,iOS,1.8,MobileData,0,9KYCIZ2BOHF5,54,No,34.136627,92.359606,E9Z8X0EX9M,1226,31672,High,2020-09-03,Pending,64909,8:00,23:00,13,Bangalore,No,Active,2021-08-01,4,13,False,True,False
TXN_2712,USER_394,2026-02-16 02:08:24,9113,32.07211,68.504644,CT2T5AWZAY,21.165.46.49,Utilities,Merchant,Intent,USER_21,Low,iOS,2.0,WiFi,1,XHCUBDRMZUNV,99,No,9.508993,84.642198,FOCCOFYKOX,4283,40294,Low,2023-01-17,Min,116491,8:00,22:00,15,Chennai,Yes,Active,2024-09-30,4,2,True,False,False
TXN_2713,USER_61,2026-02-17 22:19:24,5139,16.404185,74.19991,GTRAY0NKR7,104.25.121.130,Travel,Merchant,UPI,USER_36,High,iOS,2.2,VPN,4,FP5X8C8L6JR5,36,No,11.798147,77.135667,OLAYXV2ZMP,3701,23513,High,2021-03-05,Min,44902,8:00,18:00,18,Hyderabad,Yes,Dormant,2021-12-20,3,22,False,False,False
TXN_2714,USER_355,2026-02-17 02:56:24,94538,14.697288,72.558987,YR9LPKT3KB,28.6.253.91,Electronics,Merchant,UPI,USER_446,Medium,iOS,2.0,MobileData,4,B1BMIQ4OEPLR,6,Yes,24.456806,76.14497,AJY5Y5JIT2,1916,45507,High,2022-08-18,Min,162293,10:00,21:00,4,Delhi,Yes,Dormant,2024-11-06,1,2,True,True,False
TXN_2715,USER_430,2026-02-13 04:03:24,14545,10.523703,94.184684,LA5VA8MCJN,205.135.137.201,Travel,Merchant,Intent,USER_383,Low,Android,4.3,VPN,1,KZFLWL8HQX3B,88,Yes,17.31383,94.907362,4A7MFGG0MR,1704,38014,Medium,2025-10-27,Min,72584,7:00,21:00,2,Kolkata,Yes,Active,2027-07-24,5,4,True,True,False
TXN_2716,USER_422,2026-02-14 10:27:24,40675,8.628804,77.657646,BTASOJGSA9,107.34.65.164,Food,Merchant,UPI,USER_428,High,iOS,5.7,VPN,1,ZB10G0859OX6,64,Yes,10.490409,70.714498,BO10XIGYI3,2524,26632,High,2025-11-21,Pending,88907,7:00,22:00,8,Hyderabad,Yes,Active,2027-10-30,2,10,False,True,False
TXN_2717,USER_234,2026-02-16 01:16:24,90428,33.257196,93.102983,U9B8OLQDHZ,179.31.232.69,Food,Merchant,Intent,USER_47,High,iOS,5.2,MobileData,2,OGSY74H07JD6,67,No,33.962121,77.719014,GF22PYGKHZ,3987,40014,Low,2021-11-05,Min,188389,9:00,20:00,17,Delhi,No,Dormant,2022-10-13,2,1,True,True,False
TXN_2718,USER_387,2026-02-17 22:17:24,44291,33.862616,88.003292,3BCNI2CL4X,165.195.78.4,Shopping,P2P,Intent,USER_214,High,iOS,2.3,WiFi,0,DZ1WH127YEHZ,59,Yes,8.169385,71.805771,A536B0GN0V,3684,16831,Medium,2020-12-26,Min,122315,8:00,22:00,11,Hyderabad,Yes,Dormant,2022-02-07,5,22,False,True,False
TXN_2719,USER_198,2026-02-17 10:18:24,38085,11.178859,84.308308,AGHP6P63PO,165.83.83.117,Food,P2P,Collect,USER_439,Low,iOS,2.2,VPN,3,V9O7ZQ23DVJT,51,No,8.520209,78.122936,QOI7F9JQXZ,1017,19226,Low,2021-12-08,Full,126191,6:00,23:00,5,Chennai,Yes,Dormant,2024-07-14,1,10,False,True,False
TXN_2720,USER_486,2026-02-14 15:08:24,97737,19.554775,85.095641,57TOIO2UHV,141.98.186.197,Travel,P2P,Collect,USER_54,Low,Android,5.9,WiFi,3,TN8WCYZEXGBX,81,Yes,33.701895,91.761993,105BZ5O63P,4241,22246,High,2021-09-14,Full,53902,9:00,21:00,2,Chennai,Yes,Active,2023-06-19,1,15,False,True,False
TXN_2721,USER_461,2026-02-18 20:02:24,84325,22.976848,90.768877,41S8FHE4OI,142.156.89.21,Utilities,P2P,UPI,USER_309,High,Android,4.7,MobileData,2,9LYVSM8E7YV4,30,Yes,28.269028,77.374063,IC1XBWHV9J,3816,31700,Low,2021-10-05,Pending,153213,6:00,18:00,1,Bangalore,No,Dormant,2022-01-04,5,20,False,True,False
TXN_2722,USER_73,2026-02-14 15:10:24,16723,26.332142,96.715992,SQJGB7M7RJ,59.150.109.11,Utilities,P2P,UPI,USER_268,Medium,iOS,3.2,WiFi,5,SE5JIGHO4522,52,Yes,8.242088,73.131873,9LCN4I06PU,1163,20960,Medium,2022-04-13,Min,58340,8:00,19:00,20,Kolkata,Yes,Dormant,2023-04-04,4,15,False,True,False
TXN_2723,USER_430,2026-02-13 12:56:24,49415,27.060682,80.107695,LEWO1CCLSF,244.89.127.58,Shopping,Merchant,Collect,USER_159,High,iOS,4.8,VPN,0,9LO1U78E87R9,87,No,17.31383,94.907362,4A7MFGG0MR,1704,38014,Medium,2025-10-27,Min,72584,7:00,21:00,2,Kolkata,Yes,Active,2027-07-24,5,12,False,True,False
TXN_2724,USER_189,2026-02-13 18:25:24,84081,18.587398,82.020444,D25WPV74UX,34.236.178.173,Food,Merchant,QR,USER_2,High,iOS,4.8,WiFi,4,Z86VA4YW6Y28,46,No,17.61306,71.294483,CS2303L810,817,34809,High,2021-06-30,Min,107246,8:00,19:00,12,Bangalore,Yes,Dormant,2024-01-18,3,18,False,True,False
TXN_2725,USER_219,2026-02-17 01:35:24,52816,20.936519,70.555998,E8LNZYFTCW,204.189.73.201,Shopping,Merchant,Collect,USER_419,Low,Android,2.9,MobileData,1,LTCK4W9G50U5,21,No,8.14421,83.229191,ESX3F7QTUE,4317,31377,Low,2023-02-10,Full,75155,9:00,20:00,7,Delhi,Yes,Dormant,2024-04-09,3,1,True,True,False
TXN_2726,USER_364,2026-02-13 11:07:24,12663,26.105918,94.715138,S9BCMCQC2D,92.19.148.199,Utilities,P2P,Intent,USER_23,High,iOS,1.9,WiFi,5,Y8IHN4Z7OXR7,51,Yes,28.142295,69.316259,R7HN4S1SAE,2377,42683,Low,2024-01-31,Full,18052,10:00,23:00,3,Mumbai,No,Dormant,2025-09-01,5,11,False,True,False
TXN_2727,USER_155,2026-02-19 01:31:24,34749,35.711964,85.069117,EKG73WS5UH,210.43.107.163,Utilities,P2P,Intent,USER_371,High,iOS,4.0,MobileData,3,N8H2R2YYMDUJ,87,Yes,14.512644,84.434705,6F1SOFORSW,3415,19719,High,2023-01-18,Full,31742,9:00,21:00,19,Chennai,Yes,Dormant,2024-03-03,3,1,True,True,False
TXN_2728,USER_155,2026-02-15 13:42:24,56640,34.174548,95.738488,H9ML8XDYQY,234.79.14.57,Utilities,P2P,Collect,USER_269,Medium,iOS,5.7,WiFi,5,BCBJ69Z6P2ZL,94,No,14.512644,84.434705,6F1SOFORSW,3415,19719,High,2023-01-18,Full,31742,9:00,21:00,19,Chennai,Yes,Dormant,2024-03-03,3,13,False,True,False
TXN_2729,USER_120,2026-02-13 17:09:24,14927,24.769713,86.547078,18A88FL9ZG,250.123.115.29,Food,Merchant,Intent,USER_62,High,Android,1.7,MobileData,1,V2T97KG4QXP7,47,Yes,31.78843,81.111355,RV7YJ9TZWM,4268,14466,Low,2025-05-30,Full,63315,7:00,21:00,9,Kolkata,Yes,Active,2026-10-23,5,17,False,True,False
TXN_2730,USER_215,2026-02-13 07:13:24,84642,9.824191,72.725222,QRUU4956F8,7.14.92.132,Utilities,Merchant,UPI,USER_454,High,iOS,2.0,VPN,4,7MLXVIDTBDWE,35,Yes,23.534326,82.753495,PK8Y2MDL42,2585,12050,High,2021-03-17,Full,105985,6:00,20:00,5,Hyderabad,No,Active,2023-12-11,1,7,False,True,False
TXN_2731,USER_243,2026-02-18 09:52:24,40782,18.038307,96.621192,ONRDSKKZSB,78.45.158.195,Travel,Merchant,QR,USER_51,Medium,Android,5.7,VPN,4,SFZCAG240DWX,55,No,17.298413,70.641329,YQUJ0CTRX9,1988,34809,High,2024-04-01,Min,127623,7:00,18:00,9,Bangalore,No,Dormant,2026-06-06,4,9,False,True,False
TXN_2732,USER_331,2026-02-18 12:45:24,26084,35.329382,85.714008,ZIHQ3JJHN0,106.234.136.87,Food,P2P,Intent,USER_89,Low,iOS,2.7,MobileData,2,A15PFQSSDXZE,38,No,30.129799,68.21418,ZK8ZNGIM6H,3673,49844,High,2022-10-21,Min,117569,10:00,20:00,18,Kolkata,No,Dormant,2022-10-30,4,12,False,True,False
TXN_2733,USER_235,2026-02-15 17:16:24,30675,31.655257,92.884603,LTRTQ6ICE8,150.206.41.161,Electronics,P2P,Collect,USER_454,Low,iOS,5.2,VPN,5,EIUWNJU381HY,58,Yes,8.139396,93.243724,WI6TN24V8A,917,9210,High,2023-05-06,Full,94168,8:00,18:00,6,Chennai,Yes,Active,2024-02-04,5,17,False,True,False
TXN_2734,USER_203,2026-02-18 22:17:24,48804,29.937572,90.039067,KZF8TJ9MB5,240.241.204.129,Food,P2P,Intent,USER_388,Low,Android,5.0,VPN,0,5O36N6JS8WJM,13,No,25.807612,72.378575,BZTYRBCW1J,2218,47598,Low,2021-07-18,Full,152771,6:00,22:00,9,Chennai,Yes,Active,2023-12-27,3,22,False,True,False
TXN_2735,USER_81,2026-02-16 03:07:24,30295,34.148796,69.920146,8B5ZWAC43R,127.1.121.108,Shopping,P2P,UPI,USER_133,Low,Android,1.8,MobileData,1,63V15PU7N8N8,96,Yes,33.300032,94.140028,0BUN74ETET,2682,8272,Medium,2021-12-17,Full,197960,9:00,23:00,20,Delhi,Yes,Active,2023-08-12,5,3,True,True,False
TXN_2736,USER_50,2026-02-13 15:28:24,14873,11.202665,71.25638,7CCK3GLQF6,50.70.204.116,Travel,Merchant,QR,USER_477,Low,Android,2.6,VPN,1,FDXF8N8RTC5E,39,Yes,17.75885,79.384379,LV8EB5XRDT,2989,33562,Medium,2023-06-07,Pending,178340,6:00,19:00,13,Bangalore,No,Dormant,2025-10-24,2,15,False,True,False
TXN_2737,USER_275,2026-02-16 13:30:24,50701,8.018171,82.890813,37N8P43LI5,167.6.189.58,Electronics,Merchant,UPI,USER_334,High,Android,3.9,VPN,4,Q7NT0WVOPS31,69,Yes,19.798665,86.727267,IZ4KBK4M8R,3690,49914,High,2021-06-12,Pending,25992,6:00,22:00,4,Hyderabad,No,Active,2022-01-19,2,13,False,True,False
TXN_2738,USER_371,2026-02-16 00:57:24,73205,15.480101,96.159819,OZQIIP8DXI,158.53.237.245,Electronics,P2P,UPI,USER_104,Low,iOS,5.5,VPN,0,KTQMU1O1WC8W,63,Yes,22.552293,89.205886,I91QK883A3,3235,30326,High,2024-01-17,Pending,78961,9:00,22:00,7,Bangalore,No,Active,2026-03-27,3,0,True,True,False
TXN_2739,USER_74,2026-02-17 18:14:24,2520,9.156408,90.98956,NQIPFWWQ5R,126.81.189.15,Travel,P2P,Collect,USER_337,Medium,Android,2.8,MobileData,4,BEQKSW3ZRXZ1,47,Yes,26.521536,91.737661,3I8A75OL58,1433,22319,Low,2021-10-02,Min,18400,9:00,23:00,6,Hyderabad,No,Dormant,2022-01-15,1,18,False,False,False
TXN_2740,USER_252,2026-02-14 12:54:24,82828,23.525427,76.640658,ZICV3MJK93,130.152.60.205,Electronics,Merchant,Collect,USER_382,Medium,iOS,3.3,VPN,4,N8K3LYAO06JQ,86,No,16.506299,85.217857,4VT2ZVKQ3Q,2024,25625,Medium,2020-12-28,Min,11297,6:00,20:00,6,Mumbai,No,Dormant,2023-05-22,3,12,False,True,False
TXN_2741,USER_468,2026-02-15 14:28:24,33411,29.913538,80.69097,QQ2LBAVRHM,175.35.9.178,Electronics,P2P,Collect,USER_142,Medium,iOS,3.9,VPN,0,IRXJNVWNWPYQ,26,Yes,9.224791,90.949144,QQTI3W0G6C,1060,37108,Medium,2025-07-15,Pending,159957,10:00,23:00,5,Bangalore,Yes,Dormant,2026-08-17,5,14,False,True,False
TXN_2742,USER_21,2026-02-16 19:07:24,41533,8.825915,94.84283,XXK24HL3K8,174.20.10.37,Shopping,Merchant,Intent,USER_272,High,Android,4.4,WiFi,4,V5CFEGDB5K8G,73,No,35.209439,69.658039,TMR9H80KSH,2387,33785,High,2024-02-05,Min,70066,9:00,23:00,3,Kolkata,Yes,Active,2025-04-02,5,19,False,True,False
TXN_2743,USER_275,2026-02-17 06:08:24,26217,8.860895,72.0961,YV0C5JX0NV,240.16.168.139,Shopping,Merchant,Intent,USER_68,Medium,iOS,5.2,WiFi,4,2AHYOCFBFGK5,86,No,19.798665,86.727267,IZ4KBK4M8R,3690,49914,High,2021-06-12,Pending,25992,6:00,22:00,4,Hyderabad,No,Active,2022-01-19,2,6,False,True,False
TXN_2744,USER_370,2026-02-13 06:08:24,63640,28.293348,84.727997,GVL4V6STBK,212.120.210.192,Travel,P2P,Intent,USER_109,High,iOS,2.8,VPN,3,L6YTCI4SQQ80,98,Yes,8.455868,79.28154,TJJ4IE2PBS,3765,48804,High,2022-05-10,Full,38709,9:00,22:00,12,Delhi,No,Dormant,2023-02-25,3,6,False,True,False
TXN_2745,USER_212,2026-02-15 17:57:24,55755,27.413834,91.898953,QREGDEKI4M,126.3.150.244,Shopping,Merchant,QR,USER_91,Medium,iOS,5.6,VPN,0,SX8QJKUNIAWK,64,Yes,31.850299,68.745303,MJI5E7P08H,3990,14495,Low,2023-08-20,Full,60606,7:00,19:00,6,Chennai,Yes,Active,2025-07-31,2,17,False,True,False
TXN_2746,USER_97,2026-02-15 10:58:24,30827,34.411345,86.713258,HSXMXXDFXA,201.253.82.219,Food,Merchant,UPI,USER_157,High,iOS,4.6,MobileData,2,V372DELUDE25,88,No,23.088815,69.921148,ZUUTEWVMYX,3176,5967,Medium,2022-12-16,Full,30614,6:00,19:00,12,Mumbai,Yes,Dormant,2022-12-25,1,10,False,True,False
TXN_2747,USER_363,2026-02-13 11:06:24,93050,10.989993,82.765634,D188CN7KQT,34.245.228.221,Shopping,Merchant,Intent,USER_436,High,iOS,4.5,VPN,4,X5WN0J6UAB8N,20,Yes,31.145605,70.105656,DAZ6POZASE,2992,47335,Medium,2025-08-30,Full,178942,8:00,20:00,5,Kolkata,No,Dormant,2026-03-12,5,11,False,True,False
TXN_2748,USER_268,2026-02-18 14:02:24,31755,16.001239,69.434089,KFDXR95XOR,206.122.245.27,Travel,P2P,Intent,USER_338,Medium,iOS,2.5,VPN,4,0Q0HK7YCKWU6,95,Yes,25.690505,80.355588,IRS4H0LWNA,2156,44021,Medium,2024-02-20,Full,181842,9:00,20:00,14,Bangalore,Yes,Active,2025-12-29,1,14,False,True,False
TXN_2749,USER_422,2026-02-14 21:03:24,39255,32.330391,78.588467,BNMTYCQ4J3,177.130.168.212,Travel,Merchant,UPI,USER_41,Medium,iOS,1.8,WiFi,5,F0GHW7PCGU7L,95,No,10.490409,70.714498,BO10XIGYI3,2524,26632,High,2025-11-21,Pending,88907,7:00,22:00,8,Hyderabad,Yes,Active,2027-10-30,2,21,False,True,False
TXN_2750,USER_120,2026-02-16 00:28:24,67364,20.278107,90.560931,OPQXPZLU4N,217.186.72.78,Utilities,Merchant,UPI,USER_267,High,Android,5.6,VPN,1,151XEAZNMUEO,54,No,31.78843,81.111355,RV7YJ9TZWM,4268,14466,Low,2025-05-30,Full,63315,7:00,21:00,9,Kolkata,Yes,Active,2026-10-23,5,0,True,True,False
TXN_2751,USER_106,2026-02-14 10:07:24,40665,12.146745,81.045582,Y2MAC3WGBS,216.110.78.240,Utilities,Merchant,Intent,USER_325,Medium,iOS,5.3,VPN,5,4TQFMIM3LIWJ,19,No,11.406202,84.083685,C3J7CBWMXJ,1398,27095,Medium,2022-06-28,Min,161478,7:00,22:00,12,Bangalore,No,Active,2024-10-18,3,10,False,True,False
TXN_2752,USER_24,2026-02-12 16:44:24,18804,29.453979,89.244827,7IFQGHEJ1Q,147.166.85.114,Shopping,Merchant,Intent,USER_410,High,Android,3.3,MobileData,3,AIQ1EU8WHVD3,19,No,33.650939,81.440405,WZVRZO07KJ,3875,22392,Low,2022-04-06,Full,86008,10:00,20:00,17,Delhi,No,Dormant,2024-12-26,2,16,False,True,False
TXN_2753,USER_89,2026-02-16 23:18:24,7872,35.935075,77.393637,CXA25QE6BI,127.208.244.83,Food,P2P,Intent,USER_233,Low,Android,2.4,VPN,2,LQZZ2DXGQN9Q,17,Yes,23.455582,95.797171,MI93AOZLV4,4604,30895,Low,2024-02-04,Pending,136518,7:00,18:00,7,Chennai,No,Dormant,2025-11-10,4,23,False,False,False
TXN_2754,USER_38,2026-02-13 01:10:24,59044,35.743426,82.193617,9TETEZ3WAJ,138.185.121.161,Travel,P2P,QR,USER_482,Low,Android,1.8,VPN,1,HZA3M1XZREBX,48,No,22.911518,77.548307,6U3EAPKPLT,1285,6303,Medium,2022-07-06,Pending,18077,7:00,18:00,11,Delhi,No,Active,2025-01-23,4,1,True,True,False
TXN_2755,USER_165,2026-02-17 22:57:24,79088,34.436849,73.25616,JC2U13MFCL,143.17.171.36,Electronics,P2P,UPI,USER_238,Low,Android,4.5,WiFi,1,64UXNLZ4904Y,60,Yes,23.970376,89.812297,87F49C3FOT,2162,9381,High,2022-07-04,Min,30009,10:00,20:00,9,Chennai,No,Dormant,2024-11-03,1,22,False,True,False
TXN_2756,USER_476,2026-02-19 01:50:24,70071,10.794902,77.844779,ADQ1F59HRW,210.133.44.212,Utilities,Merchant,Intent,USER_143,Medium,Android,4.3,WiFi,2,JKCQ2GJDC3XV,55,No,12.30552,75.901484,WOJG24M6FR,3599,44494,High,2021-02-07,Min,83959,7:00,20:00,10,Kolkata,Yes,Active,2022-07-05,4,1,True,True,False
TXN_2757,USER_385,2026-02-18 02:12:24,95015,20.970041,80.542808,B25YI86P8B,83.202.255.80,Travel,P2P,Intent,USER_138,Medium,iOS,2.3,MobileData,0,GM7FBY3YRK78,30,Yes,30.428666,76.821324,MRV70XSE4K,4155,48462,Medium,2022-03-25,Full,139391,10:00,20:00,6,Kolkata,Yes,Dormant,2022-12-08,2,2,True,True,False
TXN_2758,USER_334,2026-02-18 06:09:24,75358,28.959717,73.05308,P18TYHCCY0,103.127.231.251,Travel,Merchant,QR,USER_440,Low,iOS,2.3,WiFi,0,NK76XELK7C81,13,No,33.64821,70.433078,OS0DYT7CLD,4552,34987,Medium,2025-04-28,Full,82025,6:00,20:00,11,Hyderabad,No,Dormant,2026-12-22,1,6,False,True,False
TXN_2759,USER_355,2026-02-14 21:16:24,33561,19.904764,81.288851,BZT876VPL5,23.214.78.30,Food,Merchant,QR,USER_3,Low,Android,2.7,VPN,3,K7BDBWP0Q7EM,16,Yes,24.456806,76.14497,AJY5Y5JIT2,1916,45507,High,2022-08-18,Min,162293,10:00,21:00,4,Delhi,Yes,Dormant,2024-11-06,1,21,False,True,False
